Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6577303c695ea8a8f61f928f,63d02bd28e37a2abe1006c61,APPROVED,2023-12-11T15:52:31.830000Z,2023-12-11T16:35:05.345000Z,2023-12-11T16:35:06.155000Z,2023-12-11T16:35:06.063405Z,2554.0,C1O1B8DE,182,"English, German, Polish",21,Male,White,Poland,Germany,Poland,Polish,No,Full-Time,
6577304223e406c99e1f9257,6384d76e3da4c98dc29e390b,APPROVED,2023-12-11T16:00:57.524000Z,2023-12-11T16:40:57.177000Z,2023-12-11T16:40:57.833000Z,2023-12-11T16:40:57.768789Z,2400.0,C1O1B8DE,303,"English, German, Spanish",25,Female,Mixed,Ecuador,Germany,Germany,Spanish,Yes,DATA_EXPIRED,
6577307429ce17e5554518e9,650ff7a187874a12d765b5ef,APPROVED,2023-12-11T15:53:30.713000Z,2023-12-11T16:11:44.577000Z,2023-12-11T16:11:45.175000Z,2023-12-11T16:11:45.098337Z,1094.0,C1O1B8DE,35,"German, English",33,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED,
65773090cd3dcd1942ec188a,65170d2924df1aca5e1b075b,APPROVED,2023-12-11T15:54:43.670000Z,2023-12-11T16:12:11.277000Z,2023-12-11T16:12:11.913000Z,2023-12-11T16:12:11.848656Z,1048.0,C1O1B8DE,135,"English, German",30,Male,White,Germany,Germany,Germany,German,No,Full-Time,
657730ac2936975b44ac859b,646219bb0b91a6f3327e39fb,APPROVED,2023-12-11T16:00:54.448000Z,2023-12-11T17:03:39.805000Z,2023-12-11T17:03:40.273000Z,2023-12-11T17:03:40.220315Z,3766.0,C1O1B8DE,264,"German, English",32,Female,Mixed,Germany,Germany,Germany,German,No,Full-Time,
6577310ea90ee628f09e2ba0,6517283ed2294dbc8561979d,APPROVED,2023-12-11T15:56:01.493000Z,2023-12-11T16:16:17.214000Z,2023-12-11T16:16:18.160000Z,2023-12-11T16:16:18.094664Z,1216.0,C1O1B8DE,53,"German, English",36,Male,White,Germany,Germany,Germany,German,No,Full-Time,
6577312c0a1bac01b36075d5,6536973604f263f3c70495bf,APPROVED,2023-12-11T15:57:57.862000Z,2023-12-11T16:35:55.938000Z,2023-12-11T16:35:56.481000Z,2023-12-11T16:35:56.419804Z,2279.0,C1O1B8DE,100,"English, German",30,Male,White,Germany,Germany,Germany,German,Yes,Full-Time,
65773152f9cf747f53a6f4c6,65367487f0d1c1607d3665c9,APPROVED,2023-12-11T15:57:11.587000Z,2023-12-11T16:22:44.008000Z,2023-12-11T16:22:44.722000Z,2023-12-11T16:22:44.663822Z,1533.0,C1O1B8DE,63,"English, German, Turkish",47,Male,Mixed,Germany,Germany,Germany,German,No,Full-Time,
65773166b92693238100b16f,6039b30f86b21c537bfb9448,APPROVED,2023-12-11T15:57:29.391000Z,2023-12-11T16:23:40.773000Z,2023-12-11T16:23:41.334000Z,2023-12-11T16:23:41.237373Z,1572.0,C1O1B8DE,434,"English, German",29,Male,White,Germany,Germany,Switzerland,German,Yes,Full-Time,
65773171cc94218991de2427,656c50a4c053d63a280ad6d0,APPROVED,2023-12-11T15:57:46.504000Z,2023-12-11T16:15:28.520000Z,2023-12-11T16:15:29.150000Z,2023-12-11T16:15:29.082451Z,1063.0,C1O1B8DE,1,German,25,Female,Other,Turkey,Germany,Turkey,Turkish,Yes,Part-Time,
6577319024f4c6b6f4a029d3,654a45fc528885d395cd5cab,APPROVED,2023-12-11T15:58:11.806000Z,2023-12-11T16:29:04.997000Z,2023-12-11T16:29:05.607000Z,2023-12-11T16:29:05.560878Z,1854.0,C1O1B8DE,10,"English, German, Turkish",30,Female,White,Turkey,Germany,Turkey,Turkish,Yes,Part-Time,
657731bca90ee628f09e2bca,650c2a3e5ae50ab8668448de,APPROVED,2023-12-11T15:58:52.902000Z,2023-12-11T16:44:09.452000Z,2023-12-11T16:44:10.124000Z,2023-12-11T16:44:10.056426Z,2717.0,C1O1B8DE,99,"English, German",29,Male,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
657731ffd03d0fc53a3247f2,653bb9c18fa69d049372d45f,APPROVED,2023-12-11T16:08:21.583000Z,2023-12-11T16:56:15.229000Z,2023-12-11T16:56:15.809000Z,2023-12-11T16:56:15.719377Z,2874.0,C1O1B8DE,8,"English, German, Turkish",23,Male,White,Turkey,Germany,Turkey,Turkish,Yes,Part-Time,
6577321ea90ee628f09e2bf7,653adf50c2b4d95715fa0383,APPROVED,2023-12-11T16:00:42.275000Z,2023-12-11T17:45:18.259000Z,2023-12-11T17:45:18.890000Z,2023-12-11T17:45:18.787571Z,6276.0,C1O1B8DE,38,"Turkish, German",31,Male,Other,Turkey,Germany,Turkey,Turkish,No,Unemployed (and job seeking),
